ccn,rpt_rec_num,fy_end,total_salaries,total_paid_hours,total_avg_hourly_wage,contract_labor_dollars,contract_labor_hours,contract_labor_hourly_rate,source_confidence
040154,811284,12/31/2024,28849867.0,755751.0,38.18,2075161.0,44054.28,47.1,0.92
060032,830535,12/31/2024,79372127.0,1761007.0,45.03,2017127.0,40278.0,50.08,0.92
250048,811673,12/31/2024,149393774.0,4078880.0,36.63,6980268.0,92655.0,75.34,0.92
040147,810645,12/31/2024,17988657.0,378916.87,47.47,237019.0,3524.0,67.26,0.92
420110,816245,12/31/2024,35750840.0,872723.96,40.96,170602.0,1924.87,88.63,0.92
224047,817008,12/31/2024,15893650.0,381412.0,41.67,3845428.0,40225.0,95.6,0.92
033038,812190,12/31/2024,16336616.0,348798.66,46.84,263200.0,3186.87,82.59,0.92
422007,813299,12/31/2024,9435300.0,229493.09,41.11,2114296.0,32219.95,65.62,0.92
250027,812815,12/31/2024,12093116.0,461924.12,26.2,1318078.0,29418.69,44.8,0.92
230017,811628,12/31/2024,446991345.0,8787146.24,50.87,9678181.0,180737.3,53.55,0.92
424015,831361,12/31/2024,4119440.0,195882.0,20.72,55293.0,906.0,61.03,0.92
060065,832008,12/31/2024,65993307.0,1407860.0,46.86,284835.0,4347.0,65.52,0.92
423029,810403,12/31/2024,11086272.0,304387.34,36.42,10725.0,199.77,53.69,0.92
060064,812429,12/31/2024,171133360.0,2803524.0,61.04,6477567.0,70662.0,91.67,0.92
230015,812765,12/31/2024,30515122.0,578568.6,52.74,421624.0,4469.85,94.33,0.92
060054,807825,12/31/2024,111455877.0,2238825.14,50.73,3543300.0,41242.93,85.91,0.92
423026,828718,12/31/2024,10742428.0,290532.39,36.97,813799.0,10511.78,77.42,0.92
033040,812191,12/31/2024,13141196.0,304433.0,43.17,779296.0,12727.0,61.23,0.92
423025,828717,12/31/2024,16113774.0,437402.94,36.84,85.0,0.85,100.0,0.92
423027,828719,12/31/2024,11151163.0,290495.84,38.39,328147.0,4833.82,67.89,0.92
070005,811381,12/31/2024,102332256.0,2198843.97,46.54,2776081.0,53898.78,51.51,0.92
033044,812193,12/31/2024,7695104.0,176475.0,43.6,674950.0,11119.0,60.7,0.92
230038,811632,12/31/2024,795619756.0,21257756.0,37.43,13880970.0,190601.13,72.83,0.92
443031,828730,12/31/2024,10472876.0,251980.43,41.56,276058.0,3813.74,72.39,0.92
240018,812799,12/31/2024,57662663.0,940021.83,60.85,1150041.0,9760.48,117.83,0.92
440015,808671,12/31/2024,495365518.0,10988981.21,44.99,22044175.0,524920.89,42.0,0.92
440058,813325,12/31/2024,53476866.0,1341138.0,39.87,637139.0,8098.0,78.68,0.92
240014,812798,12/31/2024,63149251.0,1244373.64,50.75,712908.0,3224.0,221.13,0.92
240010,811652,12/31/2024,823113742.0,20995232.0,44.36,22169394.0,212676.0,104.24,0.92
240006,810904,12/31/2024,141335509.0,2354334.0,60.03,1443474.0,20668.5,69.84,0.92
040072,811280,12/31/2024,10992256.0,272157.0,40.39,128205.0,1897.25,67.57,0.92
231338,810185,12/31/2024,37346498.0,895994.85,41.68,150848.0,1541.95,97.83,0.92
240004,813650,12/31/2024,745911874.0,12944096.2,57.63,20315646.0,325762.24,62.36,0.92
440020,813318,12/31/2024,16789709.0,445054.0,37.73,602957.0,7315.0,82.43,0.92
240001,811651,12/31/2024,310620454.0,6307847.74,50.46,14828902.0,151712.74,97.74,0.92
230092,810886,12/31/2024,312715003.0,6678043.89,46.83,8982277.0,108074.91,83.11,0.92
231339,810897,12/31/2024,36025922.0,822678.0,43.79,66477.0,650.0,102.27,0.92
440049,816269,12/31/2024,713515539.0,16577888.9,43.04,35424545.0,404273.18,87.63,0.92
060126,809965,12/31/2024,15435762.0,313840.0,49.18,638234.0,6256.0,102.02,0.92
232023,830763,12/31/2024,28208640.0,659843.93,42.75,482925.0,7701.29,62.71,0.92
040055,811279,12/31/2024,75477487.0,2081711.0,36.26,4865288.0,76697.39,63.43,0.92
440034,828871,12/31/2024,65392902.0,1658328.0,32.74,7752262.0,112611.0,68.84,0.92
443038,814951,12/31/2024,7551583.0,172339.0,43.82,364847.0,4607.0,79.19,0.92
070027,812445,12/31/2024,109451545.0,2525383.75,43.34,1952797.0,20594.73,94.82,0.92
060125,812433,12/31/2024,79926874.0,1593079.0,50.17,5414034.0,39967.0,135.46,0.92
233300,812796,12/31/2024,132180322.0,3300285.0,40.02,20005127.0,515983.0,38.77,0.92
230075,812774,12/31/2024,113200695.0,2551332.14,44.37,7705286.0,142302.24,54.15,0.92
230085,811637,12/31/2024,17544145.0,426753.81,41.11,166753.0,3074.19,54.24,0.92
443037,813339,12/31/2024,11191506.0,276955.0,40.41,1177.0,27.0,43.59,0.92
040069,810644,12/31/2024,11623738.0,406065.31,29.52,729087.0,7773.25,93.79,0.92
450010,813342,12/31/2024,165714808.0,3921424.39,41.46,5919718.0,63174.07,93.7,0.92
240078,810919,12/31/2024,252972230.0,4667128.36,54.2,3387865.0,38776.0,87.37,0.92
230104,811639,12/31/2024,123628425.0,2962377.0,41.56,25535146.0,648438.0,39.38,0.92
240020,810905,12/31/2024,32960143.0,560627.0,58.67,502388.0,6183.0,81.25,0.92
240076,810918,12/31/2024,33722476.0,571929.0,58.82,1769147.0,15808.0,111.91,0.92
430097,811954,12/31/2024,36144156.0,735497.0,49.14,2185774.0,21923.29,99.7,0.92
240071,810917,12/31/2024,20055636.0,355601.0,56.29,810316.0,8841.0,91.65,0.92
240069,810915,12/31/2024,19712520.0,365324.0,54.07,564749.0,6800.0,83.05,0.92
240066,810913,12/31/2024,76332285.0,1563968.0,48.81,585485.0,6558.0,89.28,0.92
442015,813337,12/31/2024,15165690.0,373465.85,40.61,905551.0,16518.45,54.82,0.92
230047,811634,12/31/2024,203362591.0,4831859.4,42.09,1607538.0,19151.55,83.94,0.92
230130,820490,12/31/2024,531112279.0,14257959.0,37.25,3172535.0,39255.63,80.82,0.92
230053,820643,12/31/2024,1446454261.0,25146508.79,57.52,12899199.0,141627.65,91.08,0.92
230121,812776,12/31/2024,122212143.0,2626543.89,46.53,1371823.0,17230.0,79.62,0.92
230055,812772,12/31/2024,49694549.0,1130966.0,43.94,133820.0,1388.0,96.41,0.92
240057,811656,12/31/2024,649086850.0,9813266.0,62.57,18066773.0,235329.0,76.77,0.92
060113,812431,12/31/2024,135247117.0,2525760.22,53.55,5429854.0,40320.61,134.67,0.92
440001,809626,12/31/2024,5290963.0,122143.86,37.02,352919.0,4457.03,79.18,0.92
240056,811655,12/31/2024,126934142.0,2690005.0,47.19,4063467.0,44287.85,91.75,0.92
240022,810906,12/31/2024,26927531.0,553535.0,48.65,2255927.0,15040.0,150.0,0.92
240030,812800,12/31/2024,58313437.0,1546062.37,37.72,1270069.0,12895.99,98.49,0.92
060117,812432,12/31/2024,12732300.0,283566.0,44.9,747068.0,7850.0,95.17,0.92
240038,810908,12/31/2024,348977352.0,5547661.0,62.82,17849624.0,226889.0,78.67,0.92
440007,813314,12/31/2024,16148236.0,506900.98,31.86,322275.0,4419.0,72.93,0.92
060116,827364,12/31/2024,102561329.0,1983680.47,51.81,3019367.0,29823.08,101.24,0.92
240043,810190,12/31/2024,157035148.0,2143085.19,60.65,478159.0,6032.63,79.26,0.92
240050,810910,12/31/2024,52512460.0,966774.11,54.32,54041.0,516.0,104.73,0.92
060114,813610,12/31/2024,141812224.0,2601768.0,54.51,6196380.0,45786.0,135.33,0.92
240053,811654,12/31/2024,307181592.0,6818033.51,46.28,10305020.0,147596.86,69.82,0.92
450092,809682,12/31/2024,25395225.0,710464.0,37.55,430227.0,4663.0,92.26,0.92
060103,811371,12/31/2024,82058490.0,1441471.0,56.93,1880712.0,14423.0,130.4,0.92
420089,813297,12/31/2024,40121633.0,726845.0,55.2,1394670.0,13610.0,102.47,0.92
420087,816233,12/31/2024,144962357.0,3548972.63,40.85,2388416.0,29751.18,80.28,0.92
250136,830428,12/31/2024,10558925.0,280783.0,37.61,11043.0,109.0,101.31,0.92
230273,811645,12/31/2024,89071410.0,2154882.0,41.09,16276337.0,423946.0,38.39,0.92
450097,830475,12/31/2024,94275999.0,2394004.0,39.57,634620.0,9681.0,65.55,0.92
063030,809970,12/31/2024,11832758.0,280476.19,42.19,2233676.0,29604.65,75.45,0.92
040029,812200,12/31/2024,126865170.0,3137549.88,40.43,7211853.0,85115.09,84.73,0.92
250167,814558,12/31/2024,44712704.0,970093.18,46.09,1341644.0,20815.0,64.46,0.92
420080,829208,12/31/2024,33292767.0,732430.0,45.46,3620968.0,35361.0,102.4,0.92
440125,800994,12/31/2024,128589465.0,3239036.0,33.43,13831468.0,163953.0,84.36,0.92
250096,830425,12/31/2024,11736499.0,309875.0,37.87,1006010.0,18964.0,53.05,0.92
450162,811982,12/31/2024,11840683.0,342383.73,34.58,190481.0,3873.74,49.17,0.92
230275,812791,12/31/2024,26179153.0,812869.0,32.21,664871.0,20328.88,32.71,0.92
440161,831995,12/31/2024,231673250.0,5735427.53,40.39,4162993.0,90235.0,46.14,0.92
040027,815257,12/31/2024,128484085.0,3419698.41,37.68,3926902.0,45774.09,85.79,0.92
250124,810207,12/31/2024,7718315.0,262259.81,29.43,728748.0,13403.2,54.37,0.92
420082,810398,12/31/2024,76014497.0,2031228.0,38.27,9813391.0,134241.0,73.1,0.92
450119,811980,12/31/2024,209229920.0,6338756.0,36.79,3989450.0,79303.0,50.31,0.92
230301,812792,12/31/2024,10689248.0,290114.0,36.84,268285.0,2815.0,95.31,0.92
060023,811367,12/31/2024,152256337.0,3238491.91,47.1,8768064.0,96310.55,91.04,0.92
230244,812789,12/31/2024,54443547.0,1713755.0,31.77,605419.0,8574.0,70.61,0.92
230302,810892,12/31/2024,217668563.0,3945510.0,55.17,2113485.0,25771.0,82.01,0.92
420065,816229,12/31/2024,91402449.0,2265694.71,40.34,785485.0,8590.57,91.44,0.92
040036,812201,12/31/2024,87681549.0,2363916.0,37.1,6924944.0,122805.5,56.39,0.92
060027,812426,12/31/2024,183503999.0,2989475.0,61.38,3559592.0,35028.0,101.62,0.92
223026,829097,12/31/2024,33724386.0,724163.38,46.57,628107.0,10006.34,62.77,0.92
252005,828195,12/31/2024,9714816.0,237575.35,40.89,463257.0,6573.33,70.48,0.92
230269,810891,12/31/2024,286918850.0,7731961.0,37.11,541860.0,8967.13,60.43,0.92
230264,812790,12/31/2024,8032253.0,261366.0,30.73,71044.0,2080.0,34.16,0.92
440110,829278,12/31/2024,18940307.0,490700.0,32.84,304670.0,5444.0,55.96,0.92
440150,831994,12/31/2024,73050478.0,1903133.0,38.38,1228751.0,18682.0,65.77,0.92
330144,813000,01/01/2025,12876521.0,395350.0,32.57,1576402.0,15257.0,103.32,0.92
050342,832076,01/20/2025,42489117.0,1064724.27,39.91,905229.0,7018.42,128.98,0.92
390211,822413,01/20/2025,15791690.0,759862.0,20.78,137115.0,1368.0,100.23,0.92
442018,814942,01/31/2025,6226342.0,135132.28,46.08,1795217.0,23444.73,76.57,0.92
372009,814801,01/31/2025,20568665.0,513603.68,40.05,607219.0,8070.71,75.24,0.92
162001,829377,01/31/2025,5797607.0,142288.4,40.75,1560857.0,19223.83,81.19,0.92
342018,808472,01/31/2025,8284651.0,189103.87,43.81,802327.0,10247.67,78.29,0.92
290003,814620,01/31/2025,358479422.0,6921629.0,51.82,4635322.0,85486.0,54.22,0.92
220175,814470,01/31/2025,85523719.0,1713452.0,49.87,2791974.0,43012.0,64.91,0.92
450672,830825,01/31/2025,94969056.0,2369948.0,40.62,3132224.0,26140.0,119.82,0.92
220176,814472,01/31/2025,130476002.0,2713814.0,47.95,3782325.0,58119.0,65.08,0.92
152024,831564,01/31/2025,12406456.0,293387.19,42.29,805140.0,11698.24,68.83,0.92
392039,810377,01/31/2025,22503743.0,507720.79,44.32,2548874.0,32830.24,77.64,0.92
460030,815085,01/31/2025,19207384.0,454465.0,42.26,384349.0,3742.0,102.71,0.92
262017,815873,01/31/2025,13240990.0,346901.33,38.17,1016088.0,13678.48,74.28,0.92
320074,814659,01/31/2025,21645174.0,476273.63,45.45,693374.0,8458.0,81.98,0.92
232012,814512,01/31/2025,7675781.0,171868.59,44.66,80505.0,982.55,81.93,0.92
050298,813922,01/31/2025,28038127.0,553528.0,50.65,715078.0,10040.0,71.22,0.92
450851,816576,01/31/2025,32810920.0,652396.64,50.09,962023.0,9793.01,98.24,0.92
670103,830506,01/31/2025,49728926.0,1095999.0,45.56,1931948.0,24528.19,78.76,0.92
290047,814628,01/31/2025,124318398.0,2514222.0,49.75,745975.0,5299.0,140.78,0.92
300014,815897,02/28/2025,24622891.0,541523.0,45.47,126681.0,1043.0,121.46,0.92
180101,815678,02/28/2025,47487963.0,1016388.0,46.72,630481.0,7995.0,78.86,0.92
320009,815914,02/28/2025,87108939.0,3899814.79,22.34,22298352.0,274771.0,81.15,0.92
232033,815821,02/28/2025,7636713.0,155546.97,49.1,65356.0,775.9,84.23,0.92
432002,816255,02/28/2025,5317887.0,114285.87,46.53,2128017.0,48459.52,43.91,0.92
670055,830676,02/28/2025,86848970.0,2432732.0,35.74,271333.0,3180.0,85.32,0.92
110128,814193,02/28/2025,30389124.0,860987.0,35.34,146597.0,1407.0,104.19,0.92
150133,815599,02/28/2025,27741445.0,700964.0,39.58,655336.0,9250.0,70.85,0.92
140174,815551,02/28/2025,34579751.0,768501.13,45.0,18586.0,250.0,74.34,0.92
140007,815534,02/28/2025,66668212.0,1385899.0,48.1,1554929.0,21045.95,73.88,0.92
180105,815681,02/28/2025,12255842.0,395436.0,30.99,99533.0,1534.74,64.85,0.92
140217,815559,02/28/2025,28972576.0,635471.83,45.59,571001.0,7259.16,78.66,0.92
100077,829916,02/28/2025,69999175.0,1844616.0,37.95,8744009.0,127787.0,68.43,0.92
140080,815541,02/28/2025,37382633.0,835603.91,44.74,11659.0,148.48,78.52,0.92
100264,830239,02/28/2025,97911806.0,2710423.0,36.13,837955.0,7442.58,112.59,0.92
102020,815478,02/28/2025,9683582.0,281184.12,34.44,81783.0,1259.31,64.94,0.92
140180,815552,02/28/2025,69140907.0,1566531.86,44.14,225029.0,3237.65,69.5,0.92
113035,815519,02/28/2025,12160221.0,295528.91,41.15,69265.0,887.69,78.03,0.92
440187,814932,02/28/2025,21777742.0,539077.0,40.4,528109.0,5883.0,89.77,0.92
140117,815546,02/28/2025,67505223.0,1450239.5,46.57,720378.0,10131.83,71.1,0.92
252007,815858,02/28/2025,15230338.0,414932.01,36.71,537052.0,16485.14,32.58,0.92
362016,816132,02/28/2025,5429462.0,131274.69,41.36,1045572.0,25300.14,41.33,0.92
340126,816000,02/28/2025,55470658.0,1352885.0,41.0,8526556.0,118148.0,72.17,0.92
100204,830161,02/28/2025,145981427.0,3868045.5,37.66,14361938.0,363992.0,39.46,0.92
140155,815549,02/28/2025,25155290.0,546476.18,46.03,44210.0,701.22,63.05,0.92
523033,816500,02/28/2025,12984251.0,283899.87,45.74,363325.0,4883.31,74.4,0.92
392036,821002,03/31/2025,5257696.0,131279.59,40.05,143701.0,1852.5,77.57,0.92
450400,817256,03/31/2025,9225211.0,235993.0,39.09,200583.0,3039.0,66.0,0.92
320085,831182,03/31/2025,65211110.0,1756524.0,37.13,3421490.0,42382.0,80.73,0.92
050589,818524,03/31/2025,37894709.0,981783.0,38.6,1830238.0,17627.0,103.83,0.92
380017,817243,03/31/2025,179614642.0,4260840.6,42.15,1480694.0,23907.8,61.93,0.92
140011,817371,03/31/2025,57099489.0,1505557.81,37.93,2826700.0,32261.68,87.62,0.92
500150,817070,03/31/2025,223894360.0,5122344.2,43.71,1404957.0,12250.0,114.69,0.92
180128,817210,03/31/2025,13730521.0,408867.0,33.58,984471.0,20078.0,49.03,0.92
050570,818780,03/31/2025,134934308.0,3495304.0,38.6,8213262.0,71159.0,115.42,0.92
260095,817951,03/31/2025,94029421.0,2356115.11,40.03,1625023.0,23646.0,68.72,0.92
113033,815518,03/31/2025,13104491.0,344480.59,38.04,152405.0,2331.49,65.37,0.92
040001,829642,03/31/2025,21647092.0,530988.0,40.77,634007.0,8590.0,73.81,0.92
380025,817244,03/31/2025,91173322.0,2369213.17,38.48,852718.0,8700.0,98.01,0.92
010157,817080,03/31/2025,17318965.0,506500.0,34.19,404861.0,10193.0,39.72,0.92
150150,817927,03/31/2025,50364062.0,1201478.0,41.92,704711.0,8012.0,87.96,0.92
030094,817798,03/31/2025,120796629.0,2870403.0,42.01,2770840.0,38194.0,72.55,0.92
370083,817416,03/31/2025,2873486.0,137111.0,20.96,123121.0,1286.26,95.72,0.92
492012,815116,03/31/2025,8219768.0,148639.5,55.3,1738771.0,24500.02,70.97,0.92
440156,828873,03/31/2025,120196913.0,3177896.0,37.82,42157.0,555.0,75.96,0.92
112013,816968,03/31/2025,16822743.0,431221.41,39.01,194496.0,3474.86,55.97,0.92
360058,817149,03/31/2025,26519252.0,924492.0,28.69,337348.0,3889.0,86.74,0.92
140068,817517,03/31/2025,30720026.0,824848.0,39.64,11086785.0,127176.0,87.18,0.92
363043,816139,03/31/2025,9028026.0,202324.01,44.62,9017.0,114.14,79.0,0.92
113030,815517,03/31/2025,15618852.0,421955.72,37.02,55831.0,812.46,68.72,0.92
380029,817053,03/31/2025,65160741.0,1452194.0,44.87,5586469.0,88382.0,63.21,0.92
450651,830487,03/31/2025,209761025.0,4962633.0,42.98,4497213.0,77865.0,57.76,0.92
140210,818085,03/31/2025,22699288.0,591755.8,38.36,376473.0,4262.49,88.32,0.92
490118,817172,03/31/2025,158678460.0,3848361.0,41.23,1568054.0,49446.0,31.71,0.92
190008,815698,03/31/2025,90801190.0,2645584.8,34.32,8333286.0,100529.02,82.89,0.92
370015,817415,03/31/2025,13310261.0,297939.15,44.67,2254581.0,17994.0,125.3,0.92
102024,827371,03/31/2025,19954238.0,525060.15,38.0,742862.0,11078.12,67.06,0.92
230072,817936,03/31/2025,151042614.0,3633108.39,41.57,821078.0,5714.58,143.68,0.92
443035,816288,03/31/2025,9050005.0,226565.15,39.94,1158147.0,16163.4,71.65,0.92
362031,817699,03/31/2025,7812974.0,156342.13,49.97,778657.0,11198.87,69.53,0.92
170142,817820,03/31/2025,35181714.0,776321.9,45.32,1139813.0,16183.0,70.43,0.92
440176,817060,03/31/2025,34176356.0,734464.75,36.89,458261.0,5630.2,81.39,0.92
010036,817075,03/31/2025,21219852.0,571877.0,37.11,203194.0,3469.0,58.57,0.92
280132,817223,03/31/2025,37961629.0,1000919.0,37.93,5265004.0,58450.0,90.08,0.92
450662,830488,03/31/2025,53694413.0,1740978.45,31.13,393354.0,1553.0,253.29,0.92
260175,818014,03/31/2025,74066182.0,1799582.65,42.02,2772186.0,27941.0,99.22,0.92
010126,817797,03/31/2025,20996157.0,546887.0,38.39,131155.0,1773.0,73.97,0.92
400011,816868,03/31/2025,13155494.0,671830.0,19.58,148564.0,2688.0,55.27,0.92
230217,817308,03/31/2025,85625425.0,1891340.38,45.27,3170612.0,38482.59,82.39,0.92
250094,817310,03/31/2025,49003620.0,1375197.0,35.63,2954083.0,45913.0,64.34,0.92
052044,814023,03/31/2025,33324711.0,654642.18,50.91,4209439.0,52369.39,80.38,0.92
440184,829282,03/31/2025,39047827.0,828379.04,39.68,1304720.0,15717.4,83.01,0.92
140177,817444,03/31/2025,36085498.0,1108767.0,32.55,7426928.0,117494.0,63.21,0.92
420079,830365,03/31/2025,167203645.0,4247517.0,39.37,590868.0,8320.0,71.02,0.92
053042,815350,03/31/2025,17023139.0,366874.16,46.4,23597.0,263.11,89.68,0.92
380007,827638,03/31/2025,625007382.0,12642820.38,49.44,6352162.0,83003.75,76.53,0.92
180013,830186,03/31/2025,146683681.0,4292762.1,34.17,6362628.0,145600.0,43.7,0.92
400104,817159,03/31/2025,37404279.0,1961180.0,19.07,1699492.0,66429.0,25.58,0.92
050782,817090,03/31/2025,52849240.0,1240510.0,42.6,113179.0,2686.0,42.14,0.92
040017,816771,03/31/2025,48578495.0,1312892.17,37.0,3484937.0,49298.0,70.69,0.92
260137,817312,03/31/2025,299892319.0,6427813.0,46.64,2151037.0,23443.0,91.76,0.92
450885,817425,03/31/2025,47480648.0,911820.79,52.21,1312987.0,18605.0,70.57,0.92
380089,817056,03/31/2025,111718824.0,2726224.94,40.98,1022628.0,12500.0,81.81,0.92
100122,829917,03/31/2025,39800159.0,1098841.0,36.22,276050.0,6754.0,40.87,0.92
440227,829135,03/31/2025,42778563.0,1076672.0,39.73,271133.0,4108.9,65.99,0.92
010113,817356,03/31/2025,177707341.0,4851582.0,36.63,1254495.0,10704.0,117.2,0.92
140164,817373,03/31/2025,84553272.0,2222654.39,38.04,11146103.0,112976.08,98.66,0.92
232024,819114,04/30/2025,10132408.0,223641.08,45.31,83529.0,1256.26,66.49,0.92
450370,819055,04/30/2025,12973353.0,342118.0,37.92,1801040.0,22930.0,78.55,0.92
030043,819078,04/30/2025,52369526.0,1133332.0,46.21,16087958.0,185901.0,86.54,0.92
392031,818938,04/30/2025,7109656.0,179666.47,39.57,396933.0,5289.01,75.05,0.92
100254,829706,04/30/2025,74484471.0,1924466.0,38.69,2673239.0,67941.0,39.35,0.92
370112,828691,04/30/2025,11105017.0,343444.64,32.33,51363.0,1097.0,46.82,0.92
280111,819222,04/30/2025,71225027.0,1540083.34,47.01,5313393.0,48569.0,109.4,0.92
670080,831114,04/30/2025,42547773.0,847021.67,50.23,457732.0,3554.0,128.79,0.92
673058,818953,04/30/2025,28928538.0,174786.75,165.51,250700.0,4310.84,58.16,0.92
260142,819220,04/30/2025,29471405.0,701453.0,42.02,984130.0,10671.0,92.22,0.92
450743,830288,04/30/2025,99872722.0,2013031.48,49.61,282523.0,3644.0,77.53,0.92
190274,819301,04/30/2025,68578637.0,1967051.83,39.2,5479252.0,107373.0,51.03,0.92
100213,829648,04/30/2025,75155042.0,1966202.0,38.25,425093.0,2347.0,181.12,0.92
232031,818905,04/30/2025,17511212.0,381751.51,45.87,411007.0,6533.44,62.91,0.92
180092,818994,04/30/2025,53395592.0,1155222.0,46.22,451614.0,5310.0,85.05,0.92
030110,819081,04/30/2025,94062428.0,2276646.0,41.25,3253293.0,47908.0,67.91,0.92
450389,819163,04/30/2025,33307560.0,831685.47,40.05,2534984.0,56990.0,44.48,0.92
440003,819044,04/30/2025,72678466.0,1672461.0,43.46,2866428.0,35972.0,79.68,0.92
100281,820945,04/30/2025,318160625.0,6207239.19,51.71,5563516.0,109940.79,50.6,0.92
100038,822054,04/30/2025,1670827844.0,30690158.71,54.62,7764249.0,122607.81,63.33,0.92
342020,818819,04/30/2025,9643449.0,202473.93,47.63,38704.0,726.53,53.27,0.92
320017,819137,04/30/2025,51106796.0,2370896.59,21.56,3737896.0,46506.0,80.37,0.92
112011,820842,04/30/2025,8964188.0,201381.98,44.51,938702.0,12226.1,76.78,0.92
450833,819058,04/30/2025,8418818.0,205311.0,41.01,455632.0,4749.0,95.94,0.92
260186,829468,04/30/2025,101163610.0,2565108.85,39.45,6243995.0,101856.38,61.3,0.92
450028,819162,04/30/2025,66244301.0,1659497.0,39.92,37915.0,757.0,50.09,0.92
100230,819102,04/30/2025,93406575.0,1910022.44,49.86,1325780.0,37568.59,35.29,0.92
110051,818989,04/30/2025,54823012.0,1459376.0,37.57,2634255.0,52157.0,50.51,0.92
110146,818865,04/30/2025,21991608.0,565482.44,38.89,662331.0,13392.05,49.46,0.92
100285,819283,04/30/2025,111665306.0,2280985.78,49.16,1155977.0,32225.52,35.87,0.92
110125,819194,04/30/2025,44379485.0,1198663.0,37.02,280680.0,2327.0,120.62,0.92
442011,819161,04/30/2025,28364478.0,632110.63,44.87,2548018.0,36283.72,70.22,0.92
110025,828276,04/30/2025,112262457.0,2729239.19,41.13,7904109.0,131574.18,60.07,0.92
160089,818250,04/30/2025,23486497.0,605715.0,38.78,8004513.0,90381.0,88.56,0.92
140043,818342,04/30/2025,131567017.0,2690927.01,48.89,4821844.0,52645.45,91.59,0.92
050689,821493,05/31/2025,71724194.0,927330.0,77.34,1206611.0,16243.0,74.28,0.92
443032,819048,05/31/2025,12756146.0,321393.9,39.69,513907.0,8192.39,62.73,0.92
340013,824625,05/31/2025,37202335.0,43.16,861963.28,1760981.0,22597.0,77.93,0.92
453031,819063,05/31/2025,14708500.0,365317.11,40.26,76522.0,1738.2,44.02,0.92
150047,829654,05/31/2025,20196773.0,483363.0,41.78,303028.0,3876.0,78.18,0.92
