ccn,lat,lon,health_system,health_system_id,system_confidence
460019,40.346286,-110.067282,Independent / Unknown,independent,0.0
460021,37.046092,-113.557306,Independent / Unknown,independent,0.0
460023,40.471654,-111.68059,Independent / Unknown,independent,0.0
460026,38.590731,-111.800446,Intermountain Health,intermountain_health,0.85
46002F,40.72837511111111,-111.88522181481483,VA,va,0.85
460030,40.465526,-109.510856,Independent / Unknown,independent,0.0
460039,41.690849,-112.282644,Independent / Unknown,independent,0.0
460041,41.069929,-111.981255,Independent / Unknown,independent,0.0
460042,40.873122,-111.835036,Independent / Unknown,independent,0.0
460043,40.314256,-111.709495,Independent / Unknown,independent,0.0
460044,40.571647,-111.861939,Intermountain Health,intermountain_health,0.85
460047,40.677751,-111.797558,Independent / Unknown,independent,0.0
460051,40.59507,-111.960812,Independent / Unknown,independent,0.0
460052,40.314256,-111.709495,Independent / Unknown,independent,0.0
460054,41.770678,-111.812392,Independent / Unknown,independent,0.0
460057,40.644391,-111.506642,Independent / Unknown,independent,0.0
460058,40.493936,-111.943725,Intermountain Health,intermountain_health,0.85
460060,40.497673,-111.866118,Independent / Unknown,independent,0.0
460061,41.069929,-111.981255,Intermountain Health,intermountain_health,0.85
460062,40.040637,-111.419114,Intermountain Health,intermountain_health,0.85
460063,40.873122,-111.835036,Independent / Unknown,independent,0.0
461300,39.382623,-112.59373,Intermountain Health,intermountain_health,0.85
461301,38.997719,-112.396775,Intermountain Health,intermountain_health,0.85
461302,38.517666,-109.385155,Independent / Unknown,independent,0.0
461303,39.527088,-111.40656,Intermountain Health,intermountain_health,0.85
461304,39.686596,-111.868172,Independent / Unknown,independent,0.0
461305,38.37009,-112.920624,Independent / Unknown,independent,0.0
461306,39.17805,-111.834167,Independent / Unknown,independent,0.0
461307,40.369309,-111.187015,Intermountain Health,intermountain_health,0.85
461308,37.849881,-109.296406,Independent / Unknown,independent,0.0
461309,37.188452,-112.249236,Independent / Unknown,independent,0.0
461310,37.527347,-109.411511,Independent / Unknown,independent,0.0
461333,37.926071,-112.390081,Intermountain Health,intermountain_health,0.85
461335,38.332558,-112.516895,Independent / Unknown,independent,0.0
463301,40.762733,-111.832849,Independent / Unknown,independent,0.0
464001,39.51806851111111,-111.8624235111111,Independent / Unknown,independent,0.0
464012,40.714767,-111.892689,Independent / Unknown,independent,0.0
464013,40.706768,-111.855726,Independent / Unknown,independent,0.0
464014,40.304692,-111.673174,Independent / Unknown,independent,0.0
470001,44.18548,-72.453593,Independent / Unknown,independent,0.0
470003,44.475181,-73.217857,Independent / Unknown,independent,0.0
470005,43.624582,-72.910192,Independent / Unknown,independent,0.0
470011,42.838685,-72.659985,Independent / Unknown,independent,0.0
470012,42.869216,-73.128532,Independent / Unknown,independent,0.0
47001F,43.647933,-72.343999,VA,va,0.85
470024,44.791567,-73.117763,Independent / Unknown,independent,0.0
471300,43.069273,-72.68046,Independent / Unknown,independent,0.0
471301,43.967072,-72.708604,Independent / Unknown,independent,0.0
471302,43.495601,-72.442254,Independent / Unknown,independent,0.0
471303,44.404723,-71.983074,Independent / Unknown,independent,0.0
471304,44.927008,-72.19244,Independent / Unknown,independent,0.0
471305,44.532336,-72.620258,Independent / Unknown,independent,0.0
471306,43.310627,-72.461623,Independent / Unknown,independent,0.0
471307,43.997783,-73.178295,Independent / Unknown,independent,0.0
474001,42.838685,-72.659985,Independent / Unknown,independent,0.0
474004,44.29264,-72.624688,Independent / Unknown,independent,0.0
480001,17.936197,-64.79967549999999,Independent / Unknown,independent,0.0
480002,17.736627,-64.708215,Independent / Unknown,independent,0.0
490002,36.86802,-82.101925,Independent / Unknown,independent,0.0
490004,38.405147,-78.880723,Sentara,sentara,0.85
490005,39.174203,-78.174289,Independent / Unknown,independent,0.0
490007,36.864564,-76.303218,Sentara,sentara,0.85
490009,38.030979,-78.496585,Independent / Unknown,independent,0.0
490013,36.681952,-78.9527,Sentara,sentara,0.85
490017,36.841794,-76.340331,Bon Secours Mercy Health,bon_secours_mercy_health,0.85
490018,38.103454,-78.971468,Independent / Unknown,independent,0.0
490019,38.425697,-78.010459,Independent / Unknown,independent,0.0
49001F,38.699353,-77.157497,Independent / Unknown,independent,0.0
490020,37.274749,-77.227407,Independent / Unknown,independent,0.0
490021,37.359852,-79.141541,Independent / Unknown,independent,0.0
490022,38.299272,-77.486658,Independent / Unknown,independent,0.0
490023,38.687799,-77.839607,Independent / Unknown,independent,0.0
490024,37.22286,-79.915191,Carilion,carilion,0.85
490032,37.541707,-77.42953,Independent / Unknown,independent,0.0
490033,38.930914,-78.17648,Independent / Unknown,independent,0.0
490037,37.732134,-75.761995,Independent / Unknown,independent,0.0
490038,36.821272,-81.540457,Independent / Unknown,independent,0.0
490040,38.813204,-77.112268,Inova,inova,0.85
490041,37.113416,-76.517947,Independent / Unknown,independent,0.0
490042,37.13465,-80.423065,Carilion,carilion,0.85
490043,39.180323,-77.533459,Inova,inova,0.85
490044,36.703003,-76.592105,Sentara,sentara,0.85
490045,38.746071,-77.487673,Independent / Unknown,independent,0.0
490046,36.860941,-76.204908,Sentara,sentara,0.85
490048,37.302506,-80.114325,Independent / Unknown,independent,0.0
490050,38.883371,-77.139537,Independent / Unknown,independent,0.0
490052,37.037855,-76.479809,Independent / Unknown,independent,0.0
490053,36.654088,-81.95507,Independent / Unknown,independent,0.0
490057,36.864599,-76.055124,Sentara,sentara,0.85
490059,37.579356,-77.519937,Bon Secours Mercy Health,bon_secours_mercy_health,0.85
490060,37.111813,-81.802446,Independent / Unknown,independent,0.0
490063,38.865143,-77.193913,Inova,inova,0.85
490066,37.239658,-76.701436,Sentara,sentara,0.85
490067,37.132177,-77.39424,Bon Secours Mercy Health,bon_secours_mercy_health,0.85
490069,37.664436,-77.325493,Bon Secours Mercy Health,bon_secours_mercy_health,0.85
49006F,37.02201,-76.329688,VA,va,0.85
490075,36.588812,-79.515049,Independent / Unknown,independent,0.0
490077,38.097005,-78.410147,Sentara,sentara,0.85
490084,37.91585,-76.961086,Independent / Unknown,independent,0.0
490088,37.336882,-79.525726,Independent / Unknown,independent,0.0
490089,36.961444,-79.866431,Carilion,carilion,0.85
49008F,36.847681,-76.304081,Independent / Unknown,independent,0.0
490090,37.320056,-78.409678,Independent / Unknown,independent,0.0
490092,36.652023,-76.957141,Bon Secours Mercy Health,bon_secours_mercy_health,0.85
490093,37.057009,-76.408083,Sentara,sentara,0.85
490094,37.557767,-77.378886,Bon Secours Mercy Health,bon_secours_mercy_health,0.85
490097,36.664183,-77.55164,Bon Secours Mercy Health,bon_secours_mercy_health,0.85
490098,36.73911,-78.182448,Independent / Unknown,independent,0.0
490101,38.875218,-77.384713,Inova,inova,0.85
490104,37.215079,-77.470382,Independent / Unknown,independent,0.0
490107,38.959187,-77.34107,Independent / Unknown,independent,0.0
49010F,37.54519160869565,-77.48148260869566,VA,va,0.85
490110,37.260526,-80.416722,Independent / Unknown,independent,0.0
490111,36.95331,-81.110754,Independent / Unknown,independent,0.0
490112,37.519727,-77.510561,Independent / Unknown,independent,0.0
490113,38.622914,-77.262938,Sentara,sentara,0.85
490114,36.83435,-82.749105,Independent / Unknown,independent,0.0
490115,36.639975,-80.934776,Independent / Unknown,independent,0.0
490116,37.06503,-80.818267,Independent / Unknown,independent,0.0
490117,37.075529,-81.503095,Carilion,carilion,0.85
490118,37.588045,-77.570196,Independent / Unknown,independent,0.0
490119,36.736954,-76.035987,Sentara,sentara,0.85
49011F,37.302506,-80.114325,VA,va,0.85
490120,36.751734,-76.217637,Independent / Unknown,independent,0.0
490122,38.74979,-77.1074,Inova,inova,0.85
490126,37.795845,-79.865211,Independent / Unknown,independent,0.0
490127,37.31307,-82.088914,Independent / Unknown,independent,0.0
490130,37.427731,-76.537584,Independent / Unknown,independent,0.0
490136,37.48301,-77.660433,Bon Secours Mercy Health,bon_secours_mercy_health,0.85
490140,38.42068,-77.37468,Independent / Unknown,independent,0.0
490141,38.211478,-77.452502,Independent / Unknown,independent,0.0
490143,37.239658,-76.701436,Independent / Unknown,independent,0.0
490144,38.872078,-77.641383,Independent / Unknown,independent,0.0
490145,38.970032,-77.464002,Independent / Unknown,independent,0.0
490148,36.848602,-76.472899,Bon Secours Mercy Health,bon_secours_mercy_health,0.85
491300,37.96003,-79.871803,Independent / Unknown,independent,0.0
491302,37.247923,-80.777561,Carilion,carilion,0.85
491303,37.166862,-82.456257,Independent / Unknown,independent,0.0
491304,37.779751,-79.545136,Carilion,carilion,0.85
491305,38.888919,-78.532453,Independent / Unknown,independent,0.0
491307,38.670431,-78.455301,Independent / Unknown,independent,0.0
491308,37.736613,-76.34665,Independent / Unknown,independent,0.0
491309,36.749458,-83.019532,Independent / Unknown,independent,0.0
493300,37.55095,-77.044042,Independent / Unknown,independent,0.0
493301,36.864564,-76.303218,Independent / Unknown,independent,0.0
494010,38.865143,-77.193913,Independent / Unknown,independent,0.0
494017,36.588812,-79.515049,Independent / Unknown,independent,0.0
494021,38.07721325581395,-79.35931409302326,Independent / Unknown,independent,0.0
494022,37.132177,-77.39424,Independent / Unknown,independent,0.0
494023,38.862044,-77.154372,Independent / Unknown,independent,0.0
494025,36.864599,-76.055124,Independent / Unknown,independent,0.0
494029,36.821272,-81.540457,Independent / Unknown,independent,0.0
494032,37.341605,-76.747782,Independent / Unknown,independent,0.0
494033,37.372087,-80.232822,Independent / Unknown,independent,0.0
500002,46.101061,-118.313625,Providence,providence,0.85
500003,48.348771,-122.145467,Independent / Unknown,independent,0.0
500005,47.610902,-122.336422,Independent / Unknown,independent,0.0
500007,48.454172,-122.603874,Independent / Unknown,independent,0.0
500008,47.653833,-122.308348,Independent / Unknown,independent,0.0
500011,47.451576,-122.352986,Independent / Unknown,independent,0.0
500014,47.994464,-122.186162,Providence,providence,0.85
500015,47.30968,-122.264368,Independent / Unknown,independent,0.0
500016,47.8870692,-119.90148346666668,Independent / Unknown,independent,0.0
500019,46.742709,-122.901618,Providence,providence,0.85
500021,47.16625,-122.506083,Independent / Unknown,independent,0.0
500024,47.108292,-122.870623,Providence,providence,0.85
500025,47.609503,-122.295593,Independent / Unknown,independent,0.0
500026,47.837569,-122.333895,Independent / Unknown,independent,0.0
500027,47.609503,-122.295593,Independent / Unknown,independent,0.0
500030,48.758248,-122.50652,Independent / Unknown,independent,0.0
500031,46.988577,-123.828523,Independent / Unknown,independent,0.0
500033,47.146993,-119.315908,Independent / Unknown,independent,0.0
500036,46.598048,-120.534558,Independent / Unknown,independent,0.0
500037,46.237785,-120.368797,Independent / Unknown,independent,0.0
500039,47.66291,-122.718605,Independent / Unknown,independent,0.0
500041,46.204917,-123.062646,Independent / Unknown,independent,0.0
500044,47.681982625,-117.3783905625,Independent / Unknown,independent,0.0
500050,45.61951,-122.577179,Independent / Unknown,independent,0.0
500051,47.618337,-122.205341,Independent / Unknown,independent,0.0
500052,47.63752,-122.287651,Kaiser Permanente,kaiser_permanente,0.85
500053,46.173626,-119.274012,Independent / Unknown,independent,0.0
500054,47.681982625,-117.3783905625,Independent / Unknown,independent,0.0
500058,46.245767,-119.291463,Independent / Unknown,independent,0.0
50005F,47.2025632962963,-122.47179274074075,Independent / Unknown,independent,0.0
500060,48.21712,-121.95354,Independent / Unknown,independent,0.0
500064,47.600458,-122.332226,Independent / Unknown,independent,0.0
500072,48.030261,-123.329376,Independent / Unknown,independent,0.0
500077,47.785815,-117.452348,Providence,providence,0.85
500079,47.206693,-122.262642,Independent / Unknown,independent,0.0
500084,47.857847,-121.885309,Independent / Unknown,independent,0.0
500088,47.447472,-122.200356,Independent / Unknown,independent,0.0
500108,47.245647,-122.472399,Independent / Unknown,independent,0.0
500119,47.686361,-117.216702,Independent / Unknown,independent,0.0
50011F,47.696825,-117.444879,VA,va,0.85
500124,47.715809,-122.213748,Independent / Unknown,independent,0.0
500129,47.245647,-122.472399,Independent / Unknown,independent,0.0
500139,47.0812,-123.024841,Independent / Unknown,independent,0.0
500141,47.305205,-122.314161,Independent / Unknown,independent,0.0
500150,45.723305,-122.62187,Independent / Unknown,independent,0.0
500151,47.372234,-122.595793,Independent / Unknown,independent,0.0
500152,47.557623,-122.01152,Independent / Unknown,independent,0.0
500154,47.364009,-122.116743,Independent / Unknown,independent,0.0
50030F,47.535065,-122.305931,VA,va,0.85
501301,46.42335,-117.574429,Independent / Unknown,independent,0.0
501302,46.275681,-117.870851,Independent / Unknown,independent,0.0
501303,46.544556,-123.840333,Independent / Unknown,independent,0.0
501304,47.06085,-123.389802,Independent / Unknown,independent,0.0
501305,47.687561,-118.207492,Independent / Unknown,independent,0.0
501307,47.32684,-118.76587,Independent / Unknown,independent,0.0
501308,48.01013,-119.136483,Independent / Unknown,independent,0.0
501309,48.292416,-117.69864,Providence,providence,0.85
501310,48.161494,-117.190043,Independent / Unknown,independent,0.0
501311,47.119773,-118.378417,Independent / Unknown,independent,0.0
501312,46.142479,-119.736752,Independent / Unknown,independent,0.0
501313,47.783145,-120.843168,Independent / Unknown,independent,0.0
501314,46.33813,-123.964974,Independent / Unknown,independent,0.0
501315,45.819522,-121.472434,Independent / Unknown,independent,0.0
501316,45.870446,-120.779305,Independent / Unknown,independent,0.0
501317,47.338298,-119.635157,Independent / Unknown,independent,0.0
501318,46.822362,-119.171787,Independent / Unknown,independent,0.0
501319,46.581909,-122.271384,Independent / Unknown,independent,0.0
501320,47.168643,-119.842939,Independent / Unknown,independent,0.0
501321,48.674509,-119.253008,Independent / Unknown,independent,0.0
501322,48.608711,-118.667275,Independent / Unknown,independent,0.0
501323,48.041261,-122.826664,Independent / Unknown,independent,0.0
501324,48.131489,-119.806042,Independent / Unknown,independent,0.0
501325,47.745828,-124.180639,Independent / Unknown,independent,0.0
501326,48.655198,-117.735834,Providence,providence,0.85
501327,46.855891,-117.451152,Independent / Unknown,independent,0.0
501328,48.379699,-119.289234,Independent / Unknown,independent,0.0
501329,48.546832,-122.135222,Independent / Unknown,independent,0.0
501330,46.507007,-119.672018,Independent / Unknown,independent,0.0
501331,46.730384,-117.218395,Independent / Unknown,independent,0.0
