ccn,name,state,facility_type,health_system_id,health_system
31C0001349,FREEDOM SURGICAL CENTER LLC,NJ,ASC,independent,Independent / Unknown
06C0001187,LONE TREE SURGERY CENTER,CO,ASC,independent,Independent / Unknown
13C0001085,NAMPA IDAHO ENDOSCOPY CENTER,ID,ASC,independent,Independent / Unknown
33C0001202,NORTHEAST ENDOSCOPY LLC,NY,ASC,independent,Independent / Unknown
45C0001692,BROWNSVILLE SURGICENTER LLC,TX,ASC,independent,Independent / Unknown
55C0001118,EYELLIANCE VISION PARTNERS ASC LLC DBA PRECISION SURGERY CENTER OF NAPA VALLEY,CA,ASC,independent,Independent / Unknown
10C0001745,SOUTH FLORIDA JOINT REPLACEMENT CENTER LLC,FL,ASC,independent,Independent / Unknown
39C0001385,INTERVENTIONAL AND SURGICAL SUITES OF WILKES BARRE LLC,PA,ASC,independent,Independent / Unknown
30C0001051,PAIN SURGERY CENTER LIMITED LIABILITY COMPANY,NH,ASC,independent,Independent / Unknown
21C0001657,CLEARWAY SURGERY CENTER OF BETHESDA LLC,MD,ASC,independent,Independent / Unknown
36C0001195,NORTHERN OHIO SURGERY CENTER LLC,OH,ASC,independent,Independent / Unknown
45C0451261,FRESENIUS VASCULAR CARE EL PASO ASC LLC DBA AZURA SURGERY CENTER EL PASO,TX,ASC,independent,Independent / Unknown
21C0001663,JOHNS HOPKINS SURGERY CENTER SERIES,MD,ASC,independent,Independent / Unknown
15C0002009,INDIANA VASCULAR SURGERY CENTER LLC,IN,ASC,independent,Independent / Unknown
10C0001717,CENTURION SURGERY CENTER OF JACKSONVILLE LLC,FL,ASC,independent,Independent / Unknown
04C0001047,BAKER EYE INSTITUTE,AR,ASC,independent,Independent / Unknown
33C0001040,NEW ENGLAND LASER AND COSMETIC SURGERY CENTER LLC,NY,ASC,independent,Independent / Unknown
24C0001048,TRIA ORTHOPAEDIC CENTER LLC,MN,ASC,independent,Independent / Unknown
24C0001094,TRIA ORTHOPAEDIC CENTER WOODBURY,MN,ASC,independent,Independent / Unknown
15C0001020,EYE SURGERY CENTER OF NEW ALBANY,IN,ASC,independent,Independent / Unknown
05C0001615,LOS ALAMITOS SURGERY CENTER LP,CA,ASC,independent,Independent / Unknown
49C0001007,VIRGINIA EYE INSTITUTE INC,VA,ASC,independent,Independent / Unknown
49C0001036,VIRGINIA CENTER FOR EYE SURGERY,VA,ASC,independent,Independent / Unknown
38C0001041,VISION SURGERY AND LASER CENTER LLC,OR,ASC,independent,Independent / Unknown
39C0001184,THE SURGERY CENTER AT EDGEWORTH COMMONS,PA,ASC,independent,Independent / Unknown
22C0001057,ADVANCED EYE SURGERY CENTER,MA,ASC,independent,Independent / Unknown
14C0001058,PEORIA AMBULATORY SURGERY,IL,ASC,independent,Independent / Unknown
28C0001038,ADVANCED SURGERY CENTER LLC,NE,ASC,independent,Independent / Unknown
22C0001004,NEW ENGLAND EYE SURGICAL CENTER INC,MA,ASC,independent,Independent / Unknown
44C0001069,METHODIST SURGERY CENTER GERMANTOWN LP,TN,ASC,independent,Independent / Unknown
28C0001016,MIDWEST ENDOSCOPY SERVICES LLC,NE,ASC,independent,Independent / Unknown
44C0001062,PHYSICIANS SURGERY CTR,TN,ASC,independent,Independent / Unknown
45C0001072,THE OCULAR SURGERY CENTER,TX,ASC,independent,Independent / Unknown
05C0001211,ENDOSCOPY CENTER OF THE SOUTH BAY,CA,ASC,independent,Independent / Unknown
45C0001243,NORTHWEST SURGERY CENTER RED OAK,TX,ASC,independent,Independent / Unknown
45C0001404,ROC ASC LLP,TX,ASC,independent,Independent / Unknown
05C0001244,HEMET ENDOSCOPY,CA,ASC,independent,Independent / Unknown
39C0001278,KEYSTONE KIDNEY ASSOCIATES PC,PA,ASC,independent,Independent / Unknown
50C0001149,TRI CITY REGIONAL SURGERY CENTER LLC,WA,ASC,independent,Independent / Unknown
05C0001851,SPINE AND SPORTS SURGERY CENTER,CA,ASC,independent,Independent / Unknown
05C0001362,MOUNTAIN VIEW SURGICAL CENTER INC,CA,ASC,independent,Independent / Unknown
05C0001641,EAST BAY ENDOSURGERY,CA,ASC,independent,Independent / Unknown
33C0001099,DIGESTIVE DISEASE CENTER OF CENTRAL NEW YORK LLC,NY,ASC,independent,Independent / Unknown
36C0001245,JOURNEY LITE OF CINCINNATI LLC,OH,ASC,independent,Independent / Unknown
21C0001488,ASC DEVELOPMENT COMPANY LLC,MD,ASC,independent,Independent / Unknown
52C0001086,PROHEALTH ALIGNED LLC,WI,ASC,independent,Independent / Unknown
28C0001054,SOUTHWEST LINCOLN SURGERY CENTER LLC,NE,ASC,independent,Independent / Unknown
31C0001209,NORTHEAST SURGICARE LLC,NJ,ASC,independent,Independent / Unknown
10C0001025,SURGERY CENTER AT UNIVERSITY PARK LLC DBA PREMIER SURGERY CENTER OF SARASOTA,FL,ASC,independent,Independent / Unknown
39C0001148,EYNON SURGERY CENTER LLC,PA,ASC,independent,Independent / Unknown
52C0001081,BJOSC LLC,WI,ASC,independent,Independent / Unknown
14C0001146,1800 MCDONOUGH ROAD SURGERY CENTER LLC,IL,ASC,independent,Independent / Unknown
05C0002031,VIP SURGICARE LLC,CA,ASC,independent,Independent / Unknown
11C0001362,ORTHOATLANTA SURGERY CENTER OF AUSTELL LLC,GA,ASC,independent,Independent / Unknown
45C0001658,DALLAS NEPHROLOGY ASSOCIATES DBA DALLAS NEPHROLOGY ASSOCIATES VASCULAR CENTER DALLAS,TX,ASC,independent,Independent / Unknown
06C0001139,RESEARCH SURGICAL CENTER LLC,CO,ASC,independent,Independent / Unknown
04C0001086,ARKANSAS CENTER FOR SURGICAL EXCELLENCE,AR,ASC,independent,Independent / Unknown
38C0001104,SUNSET SURGICAL CENTRE LLC,OR,ASC,independent,Independent / Unknown
06C0001151,ICON SURGERY CENTER OF DENVER,CO,ASC,independent,Independent / Unknown
45C0001579,TEXAS PRECISION SURGERY CENTER LLC,TX,ASC,independent,Independent / Unknown
11C0001448,PCA INTERVENTIONAL SPINE AT MACQUARIUM,GA,ASC,independent,Independent / Unknown
52C0001109,WISCONSIN SPECIALTY SURGERY CENTER LLC,WI,ASC,independent,Independent / Unknown
10C0001608,SURGCENTER OF ST  LUCIE,FL,ASC,independent,Independent / Unknown
52C0001113,AURORA SURGERY CENTERS LLC,WI,ASC,independent,Independent / Unknown
45C0001295,AUSTIN GI SURGICENTER LLC DBA AUSTIN GI SURGICENTER II,TX,ASC,independent,Independent / Unknown
36C0001314,GROVE CITY SURGERY CENTER LLC,OH,ASC,independent,Independent / Unknown
36C0001237,CVP SURGERY CENTER,OH,ASC,independent,Independent / Unknown
45C0001677,GROUP SURGICAL PARTNERS INTEGRATED LLC DBA LEGENT OUTPATIENT SURGERY FRISCO,TX,ASC,independent,Independent / Unknown
11C0001471,EASTSIDE ENDOSCOPY CENTER LLC,GA,ASC,independent,Independent / Unknown
34C0001224,GASTROENTEROLOGY ASSOCIATES OF THE PIEDMONT DBA KERNERSVILLE ENDOSCOPY CENTER,NC,ASC,independent,Independent / Unknown
39C0001362,DOYLESTOWN SURGERY CENTER,PA,ASC,independent,Independent / Unknown
48C0001002,PARAGON SURGICAL CENTER LLC,VI,ASC,independent,Independent / Unknown
10C0001661,BAPTIST HEALTH SURGERY CENTER AT BETHESDA WEST,FL,ASC,independent,Independent / Unknown
10C0001695,ENDO SURGICAL CENTER OF KISSIMMEE PLLC,FL,ASC,independent,Independent / Unknown
11C0001345,GEORGIA EYE SURGICENTER LLC DBA GEORGIA EYE INSTITUTE SURGERY CENTER,GA,ASC,independent,Independent / Unknown
24C0001107,GREENWAY SURGICAL SUITES,MN,ASC,independent,Independent / Unknown
46C0001068,CACHE VALLEY SURGERY CENTER LLC,UT,ASC,independent,Independent / Unknown
53C0001023,PODER RIVER SURGERY CENTER LLC,WY,ASC,independent,Independent / Unknown
49C0001077,CHESAPEAKE REGIONAL SURGERY CENTER AT VIRGINIA BEACH,VA,ASC,independent,Independent / Unknown
46C0001072,LOGAN SURGERY CENTER LLC DBA INTERMOUNTAIN SURGERY CENTER LOGAN,UT,ASC,independent,Independent / Unknown
44C0001195,ASCENSION SAINT THOMAS LEBANON SURGERY CENTER LLC DBA LEBANON SURGERY CENTER,TN,ASC,independent,Independent / Unknown
10C0001726,ADVANCED SURGICAL CARE OF VIERA LLC,FL,ASC,independent,Independent / Unknown
39C0001392,MONROE ENDOSCOPY CENTER LLC,PA,ASC,independent,Independent / Unknown
03C0001093,AIMS OUTPATIENT SURGERY,AZ,ASC,independent,Independent / Unknown
04C0001061,HARRISON SURGERY CENTER LLC,AR,ASC,independent,Independent / Unknown
34C0001038,WILMINGTON SURGERY CENTER LP,NC,ASC,independent,Independent / Unknown
10C0001405,LARGO ENDOSCOPY CENTER LP,FL,ASC,independent,Independent / Unknown
33C0001075,ENDOSCOPY CENTER OF WESTERN NEW YORK LLC,NY,ASC,independent,Independent / Unknown
05C0001489,SAN ANTONIO AMBULATORY SURGICAL CENTER INC,CA,ASC,independent,Independent / Unknown
05C0001189,CAMPUS SURGERY CENTER LLC,CA,ASC,independent,Independent / Unknown
33C0001032,PROHEALTH AMBULATORY SURGERY CENTER INC,NY,ASC,independent,Independent / Unknown
44C0001122,TRICITIES ENDOSCOPY CENTER PC,TN,ASC,independent,Independent / Unknown
49C0001043,INOVA LOUDOUN AMBULATORY SURGERY CENTER LLC,VA,ASC,independent,Independent / Unknown
25C0001066,TOTAL PAIN CARE LLC,MS,ASC,independent,Independent / Unknown
11C0001212,WOODSTOCK ENDOSCOPY CENTER,GA,ASC,independent,Independent / Unknown
21C0001290,CARROLL COUNTY AMBULATORY SURGICAL CENTER,MD,ASC,independent,Independent / Unknown
39C0001217,VALLEY SURGICAL CENTER INC,PA,ASC,independent,Independent / Unknown
04C0001060,ENDOSCOPY CENTER OF ARKANSAS LLC,AR,ASC,independent,Independent / Unknown
39C0001030,GRANDVIEW SURGERY AND LASER CENTER,PA,ASC,independent,Independent / Unknown
36C0001073,VALLEY REGIONAL SURGERY CENTER,OH,ASC,independent,Independent / Unknown
26C0001065,SEDALIA SURGERY CENTER,MO,ASC,independent,Independent / Unknown
10C0001313,DOCTORS SURGICAL PARTNERSHIP LTD DBA MELBOURNE SAME DAY SURGERY,FL,ASC,independent,Independent / Unknown
45C0001127,AMARILLO CATARACT AND EYE SURGERY,TX,ASC,independent,Independent / Unknown
11C0001094,TIFTON ENDOSCOPY CENTER INC,GA,ASC,independent,Independent / Unknown
36C0001106,OHIO SURGERY CENTER LLC,OH,ASC,independent,Independent / Unknown
21C0001244,FREDERICK ENDOSCOPY CENTER LLC,MD,ASC,independent,Independent / Unknown
34C0001124,EAST CAROLINA GASTROENTEROLOGY ENDOSCOPY CENTER INC,NC,ASC,independent,Independent / Unknown
31C0001087,NJ VEIN   COSMETIC SURGERY CENTER,NJ,ASC,independent,Independent / Unknown
34C0001136,CAROLINA DIGESTIVE ENDOSCOPY CENTER,NC,ASC,independent,Independent / Unknown
07C0001027,CTGI ENDOSCOPY CENTER LLC,CT,ASC,independent,Independent / Unknown
06C0001077,LOVELAND SURGERY CENTER,CO,ASC,independent,Independent / Unknown
06C0001098,CLEAR CREEK SURGERY CENTER LLC,CO,ASC,independent,Independent / Unknown
38C0001023,DESCHUTES EYE CLINIC PC,OR,ASC,independent,Independent / Unknown
34C0001168,NOVANT HEALTH HUNTERSVILLE OUTPATIENT SURGERY CENTER,NC,ASC,independent,Independent / Unknown
19C0001116,IMPERIAL CALCASIEU SURGICAL CENTER,LA,ASC,independent,Independent / Unknown
15C0001109,COMMUNITY SURGERY CENTER HOWARD,IN,ASC,independent,Independent / Unknown
34C0001157,CGS ENDOSCOPY CENTER PLLC,NC,ASC,independent,Independent / Unknown
10C0001563,NEW VISION SURGICAL CENTER LLC,FL,ASC,independent,Independent / Unknown
39C0001292,NEW BRITAIN SURGERY CENTER LLC,PA,ASC,independent,Independent / Unknown
46C0001033,WASATCH FRONT SURGERY CENTER LLC,UT,ASC,independent,Independent / Unknown
16C0001030,WOLFE SURGERY CENTER LLC,IA,ASC,independent,Independent / Unknown
19C0001019,OCHSNER MEDICAL CENTER NORTHSHORE LLC,LA,ASC,independent,Independent / Unknown
31C0001308,MENLO PARK SURGERY CENTER LLC,NJ,ASC,independent,Independent / Unknown
15C0001026,PARKVIEW ORTHO CENTER LLC,IN,ASC,independent,Independent / Unknown
45C0001576,TYLER CARDIAC AND ENDOVASCULAR SURGERY CENTER,TX,ASC,independent,Independent / Unknown
14C0001160,METROEAST ENDOSCOPIC SURGERY CENTER,IL,ASC,independent,Independent / Unknown
10C0001583,NATIONAL SURGICAL CENTERS OF AMERICA LLC,FL,ASC,independent,Independent / Unknown
20C0001020,CESC LLC,ME,ASC,independent,Independent / Unknown
05C0002129,MAGNOLIA SURGERY CENTER LLC,CA,ASC,independent,Independent / Unknown
18C0001052,INNOVATIVE EYE SURGERY CENTER,KY,ASC,independent,Independent / Unknown
50C0001325,CHESNUT INSTITUTE OF COSMETIC   RECONSTRUCTIVE SUR,WA,ASC,independent,Independent / Unknown
14C0001172,SILVER CROSS AMBULATORY SURGERY CENTER LLC DBA SILVER CROSS SURGERY CENTER,IL,ASC,independent,Independent / Unknown
31C0001261,COASTAL ENDO LLC,NJ,ASC,independent,Independent / Unknown
18C0001053,SOUTHERN KENTUCKY SURGICENTER LLC DBA GREENVIEW SURGERY CENTER,KY,ASC,independent,Independent / Unknown
02C0001018,SUSITNA SURGERY CENTER LLC,AK,ASC,independent,Independent / Unknown
03C0001387,AKDHC SURGERY CENTER LLC WESTGATE,AZ,ASC,independent,Independent / Unknown
41C0001017,UNIVERSITY ORTHOPEDICS EAST BAY SURGERY CENTER,RI,ASC,independent,Independent / Unknown
04C0001098,PREMIER GASTROENTEROLOGY ASSOCIATES DBA PREMIER SURGERY CENTER,AR,ASC,independent,Independent / Unknown
22C0001083,MILFORD FRANKLIN EYE CENTER,MA,ASC,independent,Independent / Unknown
05C0002251,CENTRAL VALLEY SURGICAL CENTER,CA,ASC,independent,Independent / Unknown
52C0001137,SPINE SOLUTIONS OF WEST BEND LLC,WI,ASC,independent,Independent / Unknown
22C0001085,MEDFORD SURGERY CENTER,MA,ASC,independent,Independent / Unknown
03C0001431,REGENCY AMBULATORY SURGERY CENTER ONE LLC,AZ,ASC,independent,Independent / Unknown
55C0001123,EL SEGUNDO ENDOSCOPY CENTER LLC,CA,ASC,independent,Independent / Unknown
33C0001220,NORTHTOWNS AMBULATORY SURGERY CENTER LLC,NY,ASC,independent,Independent / Unknown
42C0001031,PALMETTO SURGERY CENTER LLC,SC,ASC,independent,Independent / Unknown
19C0001059,THIBODAUX LASER AND SURGERY CENTER LLC,LA,ASC,independent,Independent / Unknown
26C0001100,WEST PLAINS AMBULATORY SURGERY CENTER,MO,ASC,independent,Independent / Unknown
16C0001001,SPRING PARK SURGERY CENTER LLC,IA,ASC,independent,Independent / Unknown
19C0001099,ALLIANCE SURGERY CENTER LLC,LA,ASC,independent,Independent / Unknown
10C0001279,PLASTIC SURGERY CENTER OF LAKE COUNTY,FL,ASC,independent,Independent / Unknown
38C0001060,OREGON OUTPATIENT SURGERY CENTER,OR,ASC,independent,Independent / Unknown
42C0001038,STRAND GI ENDOSCOPY CENTER,SC,ASC,independent,Independent / Unknown
28C0001027,HASTINGS LASER AND EYE SURGERY CENTER LLC,NE,ASC,independent,Independent / Unknown
33C0001092,GRAMERCY SURGERY CENTER INC,NY,ASC,independent,Independent / Unknown
33C0001149,GRAMERCY SURGERY CENTER INC,NY,ASC,independent,Independent / Unknown
37C0001011,PHYSICIANS SURGICAL CENTER LLC,OK,ASC,independent,Independent / Unknown
10C0001156,BOCA RATON OUTPATIENT SURGERY AND LASER CENTER LTD,FL,ASC,independent,Independent / Unknown
34C0001017,BLUE RIDGE SURGERY CENTER,NC,ASC,independent,Independent / Unknown
55C0001057,SAN LUIS OBISPO SURGERY CENTER,CA,ASC,independent,Independent / Unknown
03C0001041,OUTPATIENT SURGICAL CARE LTD,AZ,ASC,independent,Independent / Unknown
17C0001024,CENTER FOR SAME DAY SURGERY,KS,ASC,independent,Independent / Unknown
33C0001085,SYRACUSE ENDOSCOPY ASSOCIATES,NY,ASC,independent,Independent / Unknown
03C0001286,DIGESTIVE HEALTH SPECIALISTS,AZ,ASC,independent,Independent / Unknown
05C0001503,PARKWAY ENDOSCOPY CENTER,CA,ASC,independent,Independent / Unknown
44C0001044,TENNESSEE ENDOSCOPY,TN,ASC,independent,Independent / Unknown
44C0001013,UROLOGY SURGERY CENTER LP,TN,ASC,independent,Independent / Unknown
21C0001369,LISA RENFRO SURGERY CENTER LLC,MD,ASC,independent,Independent / Unknown
06C0001095,ROCKY MOUNTAIN SURGERY CENTER LLC,CO,ASC,independent,Independent / Unknown
05C0001068,NORTH BAY EYE ASSOCIATES ASC,CA,ASC,independent,Independent / Unknown
07C0001038,SHORELINE SURGERY CENTER LLC,CT,ASC,independent,Independent / Unknown
21C0001291,PRIVATE SURGICAL SUITE,MD,ASC,independent,Independent / Unknown
21C0001368,ENDOSCOPIC SURGICAL CENTER OF MARYLAND NORTH,MD,ASC,independent,Independent / Unknown
49C0001017,KAISER FOUNDATION HEALTH PLAN OF THE MID ATLANTIC STAT,VA,ASC,kaiser_permanente,Kaiser Permanente
15C0001007,THE SOUTH BEND CLINIC LLP,IN,ASC,independent,Independent / Unknown
22C0001045,CENTRAL MA AMBULATORY ENDOSCOPY CENTER,MA,ASC,independent,Independent / Unknown
05C0001668,PACIFIC SURGERY CENTER OF VENTURA,CA,ASC,independent,Independent / Unknown
45C0001364,ROCKWALL AMBULATORY SURGERY CENTER LLP,TX,ASC,independent,Independent / Unknown
05C0001832,ADVANCED EYE SURGERY CENTER,CA,ASC,independent,Independent / Unknown
06C0001128,ENDOSCOPY CENTER OF WESTERN COLORADO INC,CO,ASC,independent,Independent / Unknown
10C0001004,GALLOWAY ENDOSCOPY CENTER,FL,ASC,independent,Independent / Unknown
44C0001037,LEBONHEUR EAST SURGERY CENTER II LP,TN,ASC,independent,Independent / Unknown
42C0001083,THE COLORECTAL ENDOSURGERY INSTITUTE OF THE CAROLINAS,SC,ASC,independent,Independent / Unknown
25C0001009,SOUTHERN EYE SURGERY CENTER LLC,MS,ASC,independent,Independent / Unknown
05C0001564,SURGICARE OF LAVETA DBA BARRANCA SURGERY CENTER,CA,ASC,independent,Independent / Unknown
39C0001291,PENN STATE HERSHEY ENDOSCOPY CENTER LLC,PA,ASC,independent,Independent / Unknown
23C0001070,ROYAL OAK SURGICAL CENTER,MI,ASC,independent,Independent / Unknown
03C0001330,EYE SURGERY CENTER AT THE BILTMORE,AZ,ASC,independent,Independent / Unknown
04C0001084,SURGERY BY VOLD VISION LLC,AR,ASC,independent,Independent / Unknown
55C0001104,ADVANCED SURGICAL GROUP INC,CA,ASC,independent,Independent / Unknown
50C0001309,THE POLYCLINIC,WA,ASC,independent,Independent / Unknown
25C0001085,MADISON PHYSICIAN SURGERY CENTER LLC,MS,ASC,independent,Independent / Unknown
15C0002000,SERENITY SURGICAL LLC,IN,ASC,independent,Independent / Unknown
45C0001601,CLEBURNE ENDOSCOPY CENTER LLC,TX,ASC,independent,Independent / Unknown
37C0001071,TRIAD EYE INSTITUTE,OK,ASC,independent,Independent / Unknown
33C0001145,CORTLAND ASC LLC,NY,ASC,independent,Independent / Unknown
15C0001189,INTERVENTIONAL PAIN MANAGEMENT LLC,IN,ASC,independent,Independent / Unknown
03C0001370,LASER SURGERY HOLDING COMPANY,AZ,ASC,independent,Independent / Unknown
36C0001292,MIDWEST EYE SURGERY CENTER,OH,ASC,independent,Independent / Unknown
11C0001494,SURGERY CENTER OF LAWRENCEVILLE,GA,ASC,independent,Independent / Unknown
45C0001660,COOK CHILDRENS SURGERY CENTER LLC,TX,ASC,independent,Independent / Unknown
39C0001369,GREATER PITTSBURGH SURGERY LLC,PA,ASC,independent,Independent / Unknown
03C0001384,FOUR PEAKS SURGERY CENTER,AZ,ASC,independent,Independent / Unknown
45C0001687,SPICEWOOD SURGERY CENTER,TX,ASC,independent,Independent / Unknown
07C0001070,ROCKY HILL SURGERY CENTER,CT,ASC,independent,Independent / Unknown
04C0001109,FIANNA HILLS SURGERY CENTER INC,AR,ASC,independent,Independent / Unknown
33C0001192,QUEENS SURGICAL CENTER,NY,ASC,independent,Independent / Unknown
07C0001007,REFOCUS SURGERY CENTERS LLC DBA REFOCUS EYE SURGERY CENTER   WATERBURY,CT,ASC,independent,Independent / Unknown
45C0001736,IRVING SPECIALISTS SURGICAL CENTER LLC,TX,ASC,independent,Independent / Unknown
03C0001462,TRI CITY SURGICAL CENTERS LLC,AZ,ASC,independent,Independent / Unknown
44C0001207,NASHVILLE SURGICENTER LLC DBA SOUTHERN JOINT SURGERY CENTER,TN,ASC,independent,Independent / Unknown
19C0001027,LAHAYE CENTER FOR ADVANCED EYE CARE APMC,LA,ASC,independent,Independent / Unknown
29C0001011,RENO ENDOSCOPY CENTER LLP,NV,ASC,independent,Independent / Unknown
45C0001032,CATARACT CTR OF EAST TX,TX,ASC,independent,Independent / Unknown
14C0001091,BLOOMINGTON NORMAL HEALTHCARE LLC,IL,ASC,independent,Independent / Unknown
14C0001023,NOVAMED SURGERY CENTER OF RIVER FOREST LLC,IL,ASC,independent,Independent / Unknown
50C0001221,PUYALLUP AMBULATORY SURGERY CENTER,WA,ASC,independent,Independent / Unknown
21C0001298,UNIVERSITY OF MARYLAND UROLOGICAL SURGERY CENTER,MD,ASC,independent,Independent / Unknown
03C0001043,PRESCOTT OUTPATIENT SURGICAL CENTER,AZ,ASC,independent,Independent / Unknown
16C0001009,WESTOWN AMBULATORY CENTER,IA,ASC,independent,Independent / Unknown
45C0001535,AMARILLO COLONOSCOPY CENTER LP,TX,ASC,independent,Independent / Unknown
45C0001443,MEMORIAL HERMANN SURGERY CENTER SOUTHWEST,TX,ASC,independent,Independent / Unknown
11C0001285,UROLOGY SURGICAL PARTNERS LLC,GA,ASC,independent,Independent / Unknown
37C0001029,DIGESTIVE DISEASE SPECIALISTS INC,OK,ASC,independent,Independent / Unknown
17C0001070,SURGERY CENTER OF OVERLAND PARK LP,KS,ASC,independent,Independent / Unknown
45C0001306,ORTHOPAEDIC SURGERY CENTER OF SAN ANTONIO LP,TX,ASC,independent,Independent / Unknown
29C0001049,SPECIALTY ASC LLC,NV,ASC,independent,Independent / Unknown
39C0001228,CARBON SCHUYLKILL ENDOSCOPY CENTERINC,PA,ASC,independent,Independent / Unknown
05C0001082,GLENWOOD SURGICAL CENTER LP,CA,ASC,independent,Independent / Unknown
05C0001562,CENTRAL COAST FACIAL SURGERY CENTER,CA,ASC,independent,Independent / Unknown
13C0001034,VISION CARE CENTER OF IDAHO LLC,ID,ASC,independent,Independent / Unknown
17C0001022,SURGERY CENTER OF KANSAS,KS,ASC,independent,Independent / Unknown
10C0001334,GAINESVILLE FL ORTHOPAEDIC ASC LLC DBA ORTHOPAEDIC SURGERY CENTER,FL,ASC,independent,Independent / Unknown
05C0001298,KINGS EYE CENTER MEDICAL GROUP INC,CA,ASC,independent,Independent / Unknown
42C0001067,ELMS ENDOSCOPY CENTER,SC,ASC,independent,Independent / Unknown
21C0001067,ARUNDEL AMBULATORY SURGERY CENTER,MD,ASC,independent,Independent / Unknown
05C0001771,NATRAJ SURGERY CENTER INC,CA,ASC,independent,Independent / Unknown
15C0001067,ASC SURGICAL VENTURES LLC DBA OSMC OUTPATIENT SURGERY CENTER,IN,ASC,independent,Independent / Unknown
31C0001085,HAMILTON SURGICAL CENTER INC,NJ,ASC,independent,Independent / Unknown
46C0001047,GRANITE PEAKS ENDOSCOPY LLC,UT,ASC,independent,Independent / Unknown
50C0001041,PLASTIC SURGICENTRE INC,WA,ASC,independent,Independent / Unknown
